93.755, 20.4141, 1015.33, 0.169106
93.935, 20.4166, 1015.35, -0.0634146
94.115, 20.4166, 1015.32, -0.0845528
94.294, 20.4115, 1015.34, -0.0845528
94.474, 20.4064, 1015.36, -0.126829
94.662, 20.4039, 1015.37, -0.443902
94.842, 20.4141, 1015.37, -0.169106
95.02, 20.4115, 1015.39, -0.253658
95.2, 20.4141, 1015.39, -0.528455
95.379, 20.4191, 1015.33, -0.380487
95.56, 20.4166, 1015.4, -0.549593
95.74, 20.4115, 1015.4, -0.803251
95.92, 20.4166, 1015.41, -0.613008
96.1, 20.4141, 1015.33, -0.0422764
96.28, 20.4166, 1015.4, -0.613008
96.458, 20.4115, 1015.38, -0.46504
96.635, 20.4217, 1015.38, -0.486178
96.815, 20.4141, 1015.42, -0.739837
96.993, 20.4191, 1015.38, -0.105691
97.174, 20.4166, 1015.35, -0.401626
97.354, 20.4191, 1015.39, -0.105691
97.535, 20.4191, 1015.38, -0.422764
98.059, 20.1758, 1015.37, -0.359349
98.248, 20.2975, 1015.39, -0.380487
98.427, 20.3508, 1015.41, -0.613008
98.605, 20.3861, 1015.4, -0.739837
98.784, 20.3963, 1015.4, -0.613008
98.964, 20.3988, 1015.4, -0.782113
99.145, 20.4039, 1015.45, -0.634146
99.325, 20.4014, 1015.37, -0.401626
99.503, 20.4141, 1015.38, -0.634146
99.684, 20.4141, 1015.41, -0.739837
99.864, 20.4141, 1015.39, -0.46504
100.042, 20.4141, 1015.37, -0.295935
100.222, 20.4191, 1015.38, -0.0211382
100.402, 20.4166, 1015.4, -0.443902
100.581, 20.4191, 1015.39, -0.634146
100.76, 20.4115, 1015.34, -0.401626
100.941, 20.4115, 1015.4, -0.528455
101.122, 20.4141, 1015.41, -0.443902
101.301, 20.4141, 1015.43, -0.824389
101.49, 20.4064, 1015.4, -0.295935
101.669, 20.4166, 1015.42, -0.824389
101.847, 20.4217, 1015.44, -0.591869
102.026, 20.4191, 1015.41, -0.591869
102.205, 20.4166, 1015.4, -0.401626
102.384, 20.4191, 1015.4, -0.486178
102.564, 20.4217, 1015.38, -0.634146
102.745, 20.4217, 1015.4, -0.718699
102.924, 20.4191, 1015.43, -0.845528
103.104, 20.4191, 1015.42, -0.486178
103.282, 20.4217, 1015.42, -0.570731
103.461, 20.4217, 1015.37, -0.380487
103.641, 20.4242, 1015.36, -0.169106
103.821, 20.4242, 1015.35, -0.0634146
104.002, 20.4141, 1015.34, -0.211382
104.182, 20.4166, 1015.42, -0.718699
104.363, 20.4217, 1015.38, -0.274796
104.542, 20.4191, 1015.36, -0.359349
104.723, 20.4191, 1015.37, 0.105691
104.902, 20.4191, 1015.38, -0.295935
105.083, 20.4166, 1015.4, -0.401626
105.261, 20.4242, 1015.36, -0.211382
105.44, 20.4217, 1015.4, -0.295935
105.62, 20.4242, 1015.39, -0.295935
105.799, 20.4242, 1015.35, -0.147967
105.98, 20.4242, 1015.39, -0.507317
106.16, 20.4344, 1015.36, -0.422764
106.339, 20.4293, 1015.38, -0.295935
106.518, 20.4242, 1015.37, -0.380487
106.698, 20.4217, 1015.35, -0.23252
106.878, 20.4191, 1015.37, -0.253658
107.189, 20.2873, 1015.36, -0.317073
107.369, 20.3635, 1015.35, -0.253658
107.548, 20.3912, 1015.36, -0.0634146
107.728, 20.4014, 1015.37, -0.253658
107.909, 20.4141, 1015.38, -0.147967
108.099, 20.4039, 1015.41, -0.46504
108.28, 20.4191, 1015.34, -0.401626
108.458, 20.4191, 1015.4, -0.211382
108.638, 20.4268, 1015.4, -0.507317
108.818, 20.4293, 1015.41, -0.295935
109.0, 20.4191, 1015.39, -0.338211
109.178, 20.4293, 1015.39, -0.528455
109.358, 20.4242, 1015.38, -0.317073
109.538, 20.4293, 1015.34, -0.190244
109.717, 20.4318, 1015.39, -0.507317
109.897, 20.4242, 1015.36, -0.317073
110.077, 20.4242, 1015.33, -0.190244
110.256, 20.4344, 1015.39, -0.253658
110.436, 20.4293, 1015.39, -0.570731
110.617, 20.4217, 1015.38, -0.549593
110.795, 20.4268, 1015.4, -0.549593
110.975, 20.4217, 1015.39, -0.211382
111.156, 20.4242, 1015.35, -0.169106
111.334, 20.4242, 1015.38, -0.655284
111.522, 20.4191, 1015.38, -0.570731
111.703, 20.4242, 1015.44, -0.782113
111.883, 20.4242, 1015.4, -0.634146
112.064, 20.4242, 1015.42, -0.380487
112.242, 20.4318, 1015.39, -0.317073
112.421, 20.4268, 1015.37, -0.507317
112.601, 20.4369, 1015.39, -0.507317
112.781, 20.4318, 1015.4, -0.613008
112.961, 20.4293, 1015.35, -0.549593
113.142, 20.4268, 1015.35, -0.23252
113.323, 20.4293, 1015.37, -0.211382
113.502, 20.4293, 1015.35, -0.486178
113.682, 20.4318, 1015.39, -0.317073
113.862, 20.4318, 1015.32, -0.0211382
114.041, 20.4395, 1015.41, -0.190244
114.22, 20.442, 1015.4, -0.528455
114.4, 20.4293, 1015.37, -0.211382
114.58, 20.4344, 1015.37, -0.528455
114.758, 20.4344, 1015.39, -0.211382
114.938, 20.4293, 1015.4, -0.46504
115.116, 20.4369, 1015.35, -0.211382
115.295, 20.4268, 1015.4, -0.549593
115.475, 20.4344, 1015.36, -0.169106
115.655, 20.4344, 1015.36, -0.295935
115.834, 20.4395, 1015.37, -0.380487
116.014, 20.4344, 1015.39, -0.46504
116.33, 20.2873, 1015.4, -0.422764
116.509, 20.3635, 1015.39, -0.69756
116.689, 20.3963, 1015.41, -0.782113
116.869, 20.4141, 1015.41, -0.69756
117.048, 20.4191, 1015.42, -0.782113
117.228, 20.4268, 1015.48, -0.591869
117.408, 20.4344, 1015.35, -0.338211
117.588, 20.4242, 1015.39, -0.338211
117.769, 20.4293, 1015.35, -0.23252
117.948, 20.4344, 1015.37, -0.655284
118.126, 20.4318, 1015.37, -0.422764
118.305, 20.4318, 1015.33, 0.105691
118.485, 20.4293, 1015.35, -0.295935
118.665, 20.4344, 1015.37, -0.0634146
118.845, 20.4344, 1015.36, -0.274796
119.022, 20.4369, 1015.35, -0.317073
119.203, 20.4293, 1015.41, -0.169106
119.382, 20.4242, 1015.4, -0.253658
119.563, 20.4318, 1015.38, -0.211382
119.744, 20.4344, 1015.36, -0.23252
119.923, 20.4268, 1015.36, -0.401626
120.102, 20.4369, 1015.38, -0.274796
120.282, 20.4344, 1015.36, -0.380487
120.461, 20.4344, 1015.39, -0.718699
120.641, 20.4445, 1015.36, -0.359349
120.821, 20.4395, 1015.38, -0.46504
121.001, 20.4395, 1015.36, -0.211382
121.181, 20.4395, 1015.37, -0.46504
121.36, 20.4395, 1015.36, -0.253658
121.54, 20.4395, 1015.37, -0.147967
121.72, 20.4395, 1015.38, -0.401626
121.9, 20.4395, 1015.41, -0.401626
122.078, 20.4445, 1015.4, -0.634146
